107343	1
100709	0
111222	0
102545	0
109199	0
103532	1
110579	1
103290	0
105599	0
102045	1
102160	1
101418	1
111219	0
108336	0
106932	1
111165	1
103661	0
109937	0
106972	1
112989	0
100301	0
103807	1
107070	1
109488	1
109669	1
101550	1
110231	0
101740	1
112321	0
102612	0
106733	1
109933	1
112916	1
100252	0
109724	0
102824	1
108804	1
101386	1
100710	1
109554	1
112418	1
110152	1
112631	0
112722	0
112270	0
110908	0
111773	0
102181	0
105745	1
111901	0
109338	1
108418	1
104043	1
108715	1
102868	1
104129	1
104442	0
107547	1
107110	0
111977	0
109067	0
111685	1
108852	1
104468	1
110147	0
107405	0
107163	0
105966	0
106147	1
105084	1
104402	0
104629	0
111208	0
111416	0
104504	1
104469	0
108533	0
109529	1
100015	1
101387	1
106469	0
110979	1
102840	0
107870	1
109106	1
105829	0
108224	1
104311	0
108246	1
112112	0
101792	0
104626	0
110185	1
110848	1
104306	1
109401	0
107643	1
111664	0
100534	1
111313	0
107491	1
104192	0
105247	1
105879	0
102923	0
108066	1
111283	1
107141	0
108550	1
102569	1
105058	1
104093	1
105468	0
111925	1
102282	0
108370	1
107594	1
110554	1
109594	0
111967	0
103573	0
105387	0
108430	0
106731	1
102903	1
100225	1
107199	1
111667	1
110336	1
103250	1
104527	1
100247	1
107916	1
102011	0
101035	1
108434	1
112755	0
102886	1
109901	1
111687	0
101193	1
102971	1
111574	1
111040	0
103852	0
102384	0
104704	1
109970	1
105012	1
111401	0
102793	1
100495	0
101089	1
107035	1
110980	1
110113	0
108706	1
103700	0
107465	0
112935	1
112876	1
112336	1
107990	1
100832	0
111515	1
111277	1
110511	0
104180	0
106779	1
111601	0
106755	1
102290	0
110326	1
105656	1
100804	0
112910	0
112070	1
111568	1
105743	1
108271	1
110619	1
110984	0
107493	0
105401	0
112907	1
106181	1
103843	1
101821	1
104256	1
102703	1
100529	1
111062	1
111119	1
101960	1
103219	0
111453	0
108808	0
112089	1
102480	1
101667	1
108361	0
111921	0
105750	1
104063	0
112274	0
104270	0
100567	1
110632	1
109815	0
104027	0
107378	0
102519	0
107281	1
106609	0
111030	1
102271	0
101866	1
100752	1
112291	1
109740	0
106898	0
103196	0
100759	1
103222	1
105400	1
100143	1
103664	1
106975	0
104231	1
104055	0
100793	1
112275	1
105719	1
109587	0
104363	1
112297	0
106429	0
111311	0
102985	1
106486	1
107021	1
101073	1
107926	0
106894	1
111902	0
103175	1
108300	1
112294	0
110744	1
106723	0
104874	0
106415	0
104421	0
110857	0
100591	1
112174	1
108565	0
103504	0
105435	1
102416	0
100882	0
109872	1
106998	0
109399	1
105141	0
105506	1
100340	1
111878	0
107007	1
111284	0
112647	0
112133	1
108622	1
112561	1
110211	1
105826	0
112396	1
104229	1
105192	0
107331	0
104560	1
110806	1
110577	1
102939	1
106394	0
105103	0
112765	1
110043	1
100371	1
104487	0
102146	0
108451	0
105022	1
112494	0
108707	1
110770	0
103584	0
100784	1
105030	0
104467	1
102839	0
105850	1
107859	1
107954	1
101251	1
108460	0
103358	0
102055	0
109600	0
109871	1
100322	1
102727	1
109145	1
106404	0
102497	1
111919	0
110205	0
107559	1
111982	0
106893	0
109428	0
101279	0
109682	1
100851	0
104549	0
110346	0
111499	0
101453	1
105228	0
109941	0
111084	0
101945	1
110677	1
106703	0
101542	0
112678	1
104587	1
112037	0
109797	0
112958	0
101696	0
106289	1
106624	0
110773	1
112469	0
102852	1
106863	0
108287	1
106208	0
107845	1
109385	0
112537	0
107508	1
102761	0
111956	1
108855	1
106008	1
100549	0
106457	1
107161	0
106936	0
110996	0
103393	0
111995	1
101180	1
109706	0
104434	1
109615	0
109125	1
103803	0
107656	0
111694	0
103043	0
100167	1
100414	1
111989	1
112361	1
100742	1
112597	0
105286	0
109422	1
100445	0
100963	0
100477	1
105220	1
105700	1
112431	1
104601	0
107125	1
111304	1
106814	0
100738	0
107686	0
101868	0
106897	0
106348	1
105853	0
109853	1
101233	0
100777	0
112686	1
106590	0
103389	1
106527	1
104994	0
111877	1
107244	0
105097	1
112040	1
109221	0
112084	1
105270	0
110074	1
110039	0
101332	0
108875	1
109324	1
104470	0
102310	0
109240	1
109162	0
103654	1
106180	1
105190	0
103567	1
106386	0
112463	0
112820	1
108554	0
110781	0
101243	1
106316	0
104227	1
113018	1
108918	0
110523	0
110913	0
108143	1
111512	0
103866	0
101572	0
112039	1
111950	0
111848	0
111933	1
102397	0
103212	0
101574	0
112711	0
104000	1
104662	1
105801	1
104955	1
108392	0
110407	0
100124	0
105240	1
106215	0
110210	0
105559	1
108444	1
100385	0
109318	1
101248	1
101635	0
101875	1
109181	0
109865	1
111562	0
100945	0
111554	1
102333	1
105055	1
103302	1
111071	1
107918	0
109502	1
108761	1
105691	0
110194	0
110272	0
110894	0
104084	0
103986	0
110862	1
111042	1
100157	0
106849	0
110291	1
107200	1
106623	0
107565	0
108003	0
102154	0
105479	0
100685	1
110904	1
105205	1
107800	1
101367	1
101790	1
108788	1
108409	0
104759	1
111115	0
111861	1
111683	1
110873	0
103853	1
100916	1
103931	1
112694	0
100734	0
103802	0
111412	1
104572	1
105709	1
106565	1
104026	0
100645	1
109614	0
102989	1
111852	1
103116	0
110405	1
104021	0
108385	1
106294	0
112936	0
101261	1
109801	1
104528	1
102692	1
107502	1
104853	0
111122	1
105815	1
109022	0
103810	1
102914	0
106761	1
103465	1
104396	0
101465	1
100616	1
102959	0
103956	1
106392	1
109833	0
102763	0
104647	1
105775	1
112658	0
104498	1
103039	0
105944	0
104814	0
105508	1
104288	0
105865	0
105956	1
104105	1
110968	0
104968	1
105398	0
101757	0
101878	1
108691	1
110720	0
107903	1
102081	0
101404	0
111138	0
109246	0
109524	0
109063	0
106351	1
111957	1
111239	0
111436	1
103416	1
107083	0
111707	1
106603	0
106632	0
104785	1
100629	1
105647	1
103569	0
110638	0
103486	0
102247	1
104826	1
104877	0
106638	1
103120	0
112969	0
101175	0
105597	1
102493	1
105021	1
104719	1
104786	1
105339	0
103875	1
110927	0
109474	1
107647	1
101451	1
111022	1
109628	1
106475	0
107515	1
104923	1
111719	1
108171	1
111072	1
100431	0
108125	1
110273	1
100283	0
111253	1
102207	1
109016	0
106507	1
100416	0
106717	0
112252	1
103637	0
112977	0
100532	0
102440	1
102148	0
101177	1
112063	1
105237	1
104723	1
105947	1
109044	1
100625	0
101767	0
110337	0
109003	0
101942	1
107202	0
106293	0
107361	1
101926	0
105259	0
110005	0
107306	1
104139	0
110127	1
108682	0
103696	1
106020	0
102848	0
106510	1
103750	0
103785	1
107010	0
101778	0
105356	0
104304	0
101972	1
104693	0
106400	1
101830	0
101080	0
107961	0
106038	1
108532	1
101650	0
100395	1
104724	0
109936	0
103262	0
112859	0
112076	0
108586	0
100968	1
104752	1
102706	0
103255	1
100337	0
100903	0
109667	1
112655	0
105213	1
107646	0
103087	1
102409	1
106945	0
111575	1
108663	0
110433	0
108498	1
106373	0
105873	0
107278	0
100962	0
111998	0
104917	1
105482	0
104131	1
105920	1
102574	0
107162	0
105336	0
100052	1
109011	0
109155	1
106243	1
100044	1
100179	1
102521	1
107671	1
107153	0
110068	1
109732	1
100732	1
103593	0
108109	1
103954	0
104827	0
100942	1
111858	1
101889	1
102404	0
112505	1
102273	1
104739	0
112444	1
110428	1
102479	1
103153	1
102467	0
109247	1
112931	0
109823	1
104235	0
112317	1
101853	1
103888	0
107968	0
102349	0
108006	1
112057	1
103450	0
106095	0
110161	1
107935	0
101434	0
107967	0
100227	0
112191	0
100034	0
100666	0
104690	0
102222	0
108527	0
109380	0
104798	0
103346	0
105282	0
110323	0
100927	1
107833	1
105669	1
104127	0
110951	0
106061	1
107031	1
103194	1
106912	1
108759	1
108838	0
104928	1
111309	0
106783	0
102312	0
110810	0
101987	1
108096	1
102602	1
111348	1
107777	0
111741	0
112768	1
111024	1
102152	1
106988	1
108619	1
112938	1
105847	0
102090	1
107395	1
110821	0
112825	0
107379	1
101166	1
102724	1
101105	1
104775	1
112951	0
112387	0
103795	1
106700	0
110939	1
102291	1
100653	0
112298	1
108435	0
109708	1
111963	0
101827	0
107342	0
109751	0
107688	0
101095	0
110844	0
110683	0
102742	0
106838	1
110813	0
103610	1
109302	0
113031	1
102843	0
111652	0
106570	0
111392	0
104077	0
103825	0
106252	0
102084	0
108579	0
104375	1
100466	1
106514	1
106650	1
106383	1
112902	0
111061	0
108658	0
105368	1
110635	0
110308	0
107879	0
100100	0
112534	1
104505	0
107650	0
102604	0
104490	1
100554	1
112346	1
111161	0
104316	0
105405	1
104998	0
107861	1
102353	1
112370	0
106164	0
104801	1
109556	0
102269	1
110010	1
109597	1
112472	0
107570	1
108984	1
106432	1
103035	1
109540	1
111863	1
111961	1
106059	1
108061	1
104899	1
106562	0
108584	1
103238	0
109729	1
111050	0
112793	0
102798	1
105373	0
111067	1
103706	0
106018	0
108156	0
104103	1
105381	1
108247	0
104376	0
106707	0
103671	1
103125	0
102915	0
112303	1
111033	1
109803	0
101533	1
112338	0
106667	0
103571	0
108394	1
112572	0
107271	0
106709	1
110114	1
102248	0
106057	1
100581	1
104925	1
100795	0
108962	0
106701	1
101851	0
105291	0
102571	0
106137	1
106210	1
105196	0
112882	1
101991	0
109778	1
105490	1
106235	1
101065	1
107613	1
102102	0
108904	1
100924	0
100253	1
102690	1
100465	1
102323	0
105962	0
108686	0
100295	1
100262	1
109658	0
106326	0
100433	0
103529	0
100345	0
107275	0
104806	0
106152	1
106093	1
111015	1
102158	0
105595	0
100285	1
107270	1
104767	1
103307	0
109601	1
112182	0
108591	0
100063	1
112972	1
111482	0
106566	1
101343	0
103351	0
104130	0
105862	1
102004	0
111450	1
110377	0
100530	0
108479	1
106612	0
103470	1
105836	1
102853	1
105664	1
101527	1
103023	0
107325	0
103494	0
110394	1
107580	0
102875	0
101066	1
104248	1
110569	1
107457	0
111026	0
107873	1
109727	0
103319	0
104217	1
109592	0
105243	0
105830	0
102821	0
106966	0
105099	0
107286	1
107877	1
111083	0
104461	1
107978	1
101395	1
111077	0
109944	0
111211	1
100361	0
112001	1
102555	1
105459	0
101768	1
111080	1
108391	0
107265	1
107312	1
105560	0
106368	0
102400	0
100561	0
110546	1
108995	0
109768	0
103615	0
108938	0
108241	0
107328	1
100624	0
101943	0
111603	1
102072	0
111303	0
107303	1
108417	1
111794	0
107807	1
111268	0
106034	1
100129	1
108211	1
102805	0
112208	0
100880	1
105143	0
109248	1
107607	0
103913	1
105659	1
108666	0
100085	0
104141	0
104550	1
105485	0
106364	0
102451	1
103056	1
101770	0
102943	1
111428	1
109573	0
112279	1
112512	1
110498	0
110489	0
105303	0
103608	1
104808	1
106259	1
110383	1
102671	1
102830	1
101678	0
101510	0
110858	1
108636	1
106621	1
105137	1
104091	1
108318	0
101512	0
107636	0
101947	1
100065	0
112797	1
100893	1
103828	0
112334	1
107065	1
103547	1
102492	0
100687	1
102430	0
111465	1
102121	1
102426	1
110659	0
108902	1
104715	0
110176	1
105608	1
102525	1
108182	0
109307	1
106637	0
112586	1
110707	1
109843	0
105541	1
100388	0
107413	1
111271	1
104497	0
107595	1
104624	0
111974	0
110130	0
101503	0
107133	1
111903	0
102909	0
109220	0
111498	1
102217	1
104075	1
108982	0
103202	0
110506	0
107802	0
112570	1
110615	1
103624	1
100060	0
111643	0
111691	0
110883	1
110453	1
110618	0
105193	0
103647	0
106593	0
106126	1
111258	0
105298	1
105806	1
108161	0
106363	1
108989	1
101858	1
110247	1
102417	1
103599	0
110957	0
103279	1
106406	0
109297	1
112503	1
107109	1
108978	1
112120	0
105514	1
109661	0
111297	1
100587	1
108921	1
101836	0
108468	0
104168	1
101610	0
108905	0
108056	0
106033	0
107779	1
102050	0
109473	0
105420	1
108801	0
105951	0
109133	1
103934	0
108974	0
100807	1
112943	0
110200	0
101221	0
110598	1
110694	0
106498	0
104646	1
109255	0
108404	0
101107	1
100185	0
101430	1
106705	0
103753	0
101750	0
100238	1
101050	0
105603	1
105129	0
109475	0
105165	1
101934	1
109388	0
100798	1
106739	0
112142	0
111243	1
110227	0
108639	1
106730	0
109187	0
101322	0
107290	0
107537	0
105759	0
110533	1
112651	1
110332	0
105949	0
112663	0
105752	0
103809	0
109258	1
110876	1
112094	1
109231	0
102343	0
107147	0
107614	1
109880	1
112480	1
102945	0
110212	1
105977	1
105695	1
106445	1
103794	0
108700	0
111272	0
109796	0
102422	0
109836	1
104842	1
109033	1
106448	0
102076	0
110364	1
107241	1
111120	1
100741	1
108897	0
103733	0
103422	0
109433	0
107878	1
102729	0
109195	1
100443	1
106698	1
111518	0
112862	0
105194	1
102134	1
110719	1
110674	0
112676	1
105592	1
103685	1
110583	0
105114	0
106450	1
111793	1
100458	0
110574	1
102834	0
103797	1
112996	1
102075	1
105309	0
111932	1
102448	1
100010	0
101077	0
109713	0
107758	1
107762	1
108561	0
112276	0
101865	0
107185	0
102874	0
108090	0
112459	1
105828	0
106819	0
109997	0
105266	0
105341	0
112887	0
105079	0
109507	1
105442	1
111179	1
108188	0
103284	1
106257	1
108240	1
108541	1
103942	0
111937	0
112966	1
100985	1
112950	1
102596	1
103489	1
112225	1
106071	1
105838	1
111563	1
101595	0
102012	1
101205	0
106129	1
100509	0
110963	1
106385	0
112014	1
102471	1
101033	1
110067	1
103786	1
106444	0
102723	1
101589	0
100565	1
110167	1
109077	1
103298	0
112386	0
101088	1
106927	1
109533	0
105722	1
109501	0
112253	0
109356	0
109373	1
103034	0
104774	1
100383	1
103371	1
109764	1
105653	0
102308	1
108482	1
109293	1
106689	0
105014	0
109477	0
112400	1
101873	1
101293	0
111108	0
100105	0
104657	1
107341	1
111289	0
108646	1
110507	0
109858	1
112470	0
101723	0
108792	0
111756	1
108879	1
108002	1
109744	1
107406	1
106967	0
108531	1
109761	0
101933	1
101640	1
112998	1
110962	0
100182	1
102990	0
110104	1
105065	0
100848	0
110265	1
111307	0
110224	1
111334	1
101668	0
105628	1
110153	0
103857	1
104926	1
102977	1
